"iban","amount","currency","cdtDbtInd","status","bookingDate","counterparty","code","subcode","balanceamount","balancecurrency","balancecdtDbtInd","type"
"IE83ULSB98601000000000","6.35","EUR","DBIT","INTERIMBOOKED","2011-05-09T00:00:00Z","98501013527098EUR","1855","","28596.79","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2011-05-09T00:00:00Z","98501013527098EUR","1855","","28996.79","","DBIT",""
"IE83ULSB98601000000000","150","EUR","DBIT","INTERIMBOOKED","2011-05-10T00:00:00Z","98501013527098EUR","1855","","29146.79","","DBIT",""
"IE83ULSB98601000000000","850","EUR","DBIT","INTERIMBOOKED","2011-05-10T00:00:00Z","98501013527098EUR","1855","","29996.79","","DBIT",""
"IE83ULSB98601000000000","5000","EUR","CRDT","INTERIMBOOKED","2011-05-12T00:00:00Z","98501013527098EUR","1855","","24996.79","","DBIT",""
"IE83ULSB98601000000000","2502.64","EUR","DBIT","INTERIMBOOKED","2011-05-12T00:00:00Z","98501013527098EUR","1855","","27499.43","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2011-05-13T00:00:00Z","98501013527098EUR","1855","","27899.43","","DBIT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2011-05-17T00:00:00Z","98501013527098EUR","1855","","27949.43","","DBIT",""
"IE83ULSB98601000000000","1399.81","EUR","DBIT","INTERIMBOOKED","2011-05-18T00:00:00Z","98501013527098EUR","1855","","29349.24","","DBIT",""
"IE83ULSB98601000000000","154.1","EUR","DBIT","INTERIMBOOKED","2011-05-20T00:00:00Z","98501013527098EUR","1855","","29503.34","","DBIT",""
"IE83ULSB98601000000000","49.1","EUR","DBIT","INTERIMBOOKED","2011-05-23T00:00:00Z","98501013527098EUR","1855","","29552.44","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2011-05-23T00:00:00Z","98501013527098EUR","1855","","29952.44","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","CRDT","INTERIMBOOKED","2011-05-24T00:00:00Z","98501013527098EUR","1855","","28952.44","","DBIT",""
"IE83ULSB98601000000000","341.55","EUR","DBIT","INTERIMBOOKED","2011-05-24T00:00:00Z","98501013527098EUR","1855","","29293.99","","DBIT",""
"IE83ULSB98601000000000","1500","EUR","CRDT","INTERIMBOOKED","2011-05-25T00:00:00Z","98501013527098EUR","1855","","27793.99","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","CRDT","INTERIMBOOKED","2011-05-25T00:00:00Z","98501013527098EUR","1855","","26793.99","","DBIT",""
"IE83ULSB98601000000000","1350","EUR","DBIT","INTERIMBOOKED","2011-05-25T00:00:00Z","98501013527098EUR","1855","","28143.99","","DBIT",""
"IE83ULSB98601000000000","500","EUR","DBIT","INTERIMBOOKED","2011-05-25T00:00:00Z","98501013527098EUR","1855","","28643.99","","DBIT",""
"IE83ULSB98601000000000","10222","EUR","CRDT","INTERIMBOOKED","2011-05-26T00:00:00Z","98501013527098EUR","1855","","18421.99","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2011-05-26T00:00:00Z","98501013527098EUR","1855","","18821.99","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2011-05-27T00:00:00Z","98501013527098EUR","1855","","19221.99","","DBIT",""
"IE83ULSB98601000000000","240","EUR","DBIT","INTERIMBOOKED","2011-05-27T00:00:00Z","98501013527098EUR","1855","","19461.99","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","DBIT","INTERIMBOOKED","2011-05-30T00:00:00Z","98501013527098EUR","1855","","20461.99","","DBIT",""
"IE83ULSB98601000000000","7.22","EUR","DBIT","INTERIMBOOKED","2011-05-30T00:00:00Z","98501013527098EUR","1855","","20469.21","","DBIT",""
"IE83ULSB98601000000000","130.85","EUR","DBIT","INTERIMBOOKED","2011-05-30T00:00:00Z","98501013527098EUR","1855","","20600.06","","DBIT",""
"IE83ULSB98601000000000","800","EUR","CRDT","INTERIMBOOKED","2011-06-01T00:00:00Z","98501013527098EUR","1855","","19800.06","","DBIT",""
"IE83ULSB98601000000000","68216.13","EUR","CRDT","INTERIMBOOKED","2011-06-01T00:00:00Z","98501013527098EUR","1855","","48416.07","","CRDT",""
"IE83ULSB98601000000000","3500","EUR","DBIT","INTERIMBOOKED","2011-06-01T00:00:00Z","98501013527098EUR","1855","","44916.07","","CRDT",""
"IE83ULSB98601000000000","6270.62","EUR","DBIT","INTERIMBOOKED","2011-06-01T00:00:00Z","98501013527098EUR","1855","","38645.45","","CRDT",""
"IE83ULSB98601000000000","70.8","EUR","DBIT","INTERIMBOOKED","2011-06-01T00:00:00Z","98501013527098EUR","1855","","38574.65","","CRDT",""
"IE83ULSB98601000000000","184.01","EUR","DBIT","INTERIMBOOKED","2011-06-01T00:00:00Z","98501013527098EUR","1855","","38390.64","","CRDT",""
"IE83ULSB98601000000000","106.28","EUR","DBIT","INTERIMBOOKED","2011-06-01T00:00:00Z","98501013527098EUR","1855","","38284.36","","CRDT",""
"IE83ULSB98601000000000","5000","EUR","DBIT","INTERIMBOOKED","2011-06-02T00:00:00Z","98501013527098EUR","1855","","33284.36","","CRDT",""
"IE83ULSB98601000000000","75","EUR","DBIT","INTERIMBOOKED","2011-06-03T00:00:00Z","98501013527098EUR","1855","","33209.36","","CRDT",""
"IE83ULSB98601000000000","49.76","EUR","DBIT","INTERIMBOOKED","2011-06-03T00:00:00Z","98501013527098EUR","1855","","33159.6","","CRDT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2011-06-03T00:00:00Z","98501013527098EUR","1855","","32759.6","","CRDT",""
"IE83ULSB98601000000000","3313.86","EUR","DBIT","INTERIMBOOKED","2011-06-07T00:00:00Z","98501013527098EUR","1855","","29445.74","","CRDT",""
"IE83ULSB98601000000000","119.9","EUR","DBIT","INTERIMBOOKED","2011-06-07T00:00:00Z","98501013527098EUR","1855","","29325.84","","CRDT",""
"IE83ULSB98601000000000","101.17","EUR","DBIT","INTERIMBOOKED","2011-06-07T00:00:00Z","98501013527098EUR","1855","","29224.67","","CRDT",""
"IE83ULSB98601000000000","60.02","EUR","DBIT","INTERIMBOOKED","2011-06-07T00:00:00Z","98501013527098EUR","1855","","29164.65","","CRDT",""
"IE83ULSB98601000000000","30.27","EUR","DBIT","INTERIMBOOKED","2011-06-07T00:00:00Z","98501013527098EUR","1855","","29134.38","","CRDT",""
"IE83ULSB98601000000000","300","EUR","DBIT","INTERIMBOOKED","2011-06-07T00:00:00Z","98501013527098EUR","1855","","28834.38","","CRDT",""
"IE83ULSB98601000000000","140","EUR","DBIT","INTERIMBOOKED","2011-06-08T00:00:00Z","98501013527098EUR","1855","","28694.38","","CRDT",""
"IE83ULSB98601000000000","6.35","EUR","DBIT","INTERIMBOOKED","2011-06-08T00:00:00Z","98501013527098EUR","1855","","28688.03","","CRDT",""
"IE83ULSB98601000000000","135.31","EUR","DBIT","INTERIMBOOKED","2011-06-10T00:00:00Z","98501013527098EUR","1855","","28552.72","","CRDT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2011-06-10T00:00:00Z","98501013527098EUR","1855","","28502.72","","CRDT",""
"IE83ULSB98601000000000","300","EUR","DBIT","INTERIMBOOKED","2011-06-10T00:00:00Z","98501013527098EUR","1855","","28202.72","","CRDT",""
"IE83ULSB98601000000000","2143.16","EUR","DBIT","INTERIMBOOKED","2011-06-14T00:00:00Z","98501013527098EUR","1855","","26059.56","","CRDT",""
"IE83ULSB98601000000000","51.6","EUR","DBIT","INTERIMBOOKED","2011-06-14T00:00:00Z","98501013527098EUR","1855","","26007.96","","CRDT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2011-06-14T00:00:00Z","98501013527098EUR","1855","","25607.96","","CRDT",""
"IE83ULSB98601000000000","6000","EUR","DBIT","INTERIMBOOKED","2011-06-14T00:00:00Z","98501013527098EUR","1855","","19607.96","","CRDT",""
"IE83ULSB98601000000000","370","EUR","DBIT","INTERIMBOOKED","2011-06-15T00:00:00Z","98501013527098EUR","1855","","19237.96","","CRDT",""
"IE83ULSB98601000000000","3019.21","EUR","DBIT","INTERIMBOOKED","2011-06-17T00:00:00Z","98501013527098EUR","1855","","16218.75","","CRDT",""
"IE83ULSB98601000000000","75","EUR","DBIT","INTERIMBOOKED","2011-06-17T00:00:00Z","98501013527098EUR","1855","","16143.75","","CRDT",""
"IE83ULSB98601000000000","1.5","EUR","CRDT","INTERIMBOOKED","2011-06-20T00:00:00Z","98501013527098EUR","1855","","16145.25","","CRDT",""
"IE83ULSB98601000000000","1463.14","EUR","DBIT","INTERIMBOOKED","2011-06-20T00:00:00Z","98501013527098EUR","1855","","14682.11","","CRDT",""
"IE83ULSB98601000000000","5000.51","EUR","DBIT","INTERIMBOOKED","2011-06-21T00:00:00Z","98501013527098EUR","1855","","9681.6","","CRDT",""
"IE83ULSB98601000000000","49.1","EUR","DBIT","INTERIMBOOKED","2011-06-21T00:00:00Z","98501013527098EUR","1855","","9632.5","","CRDT",""
"IE83ULSB98601000000000","1532.11","EUR","DBIT","INTERIMBOOKED","2011-06-22T00:00:00Z","98501013527098EUR","1855","","8100.39","","CRDT",""
"IE83ULSB98601000000000","502.07","EUR","DBIT","INTERIMBOOKED","2011-06-22T00:00:00Z","98501013527098EUR","1855","","7598.32","","CRDT",""
"IE83ULSB98601000000000","10222","EUR","CRDT","INTERIMBOOKED","2011-06-27T00:00:00Z","98501013527098EUR","1855","","17820.32","","CRDT",""
"IE83ULSB98601000000000","40","EUR","DBIT","INTERIMBOOKED","2011-06-27T00:00:00Z","98501013527098EUR","1855","","17780.32","","CRDT",""
"IE83ULSB98601000000000","150","EUR","DBIT","INTERIMBOOKED","2011-06-27T00:00:00Z","98501013527098EUR","1855","","17630.32","","CRDT",""
"IE83ULSB98601000000000","5000","EUR","DBIT","INTERIMBOOKED","2011-06-27T00:00:00Z","98501013527098EUR","1855","","12630.32","","CRDT",""
"IE83ULSB98601000000000","130.85","EUR","DBIT","INTERIMBOOKED","2011-06-28T00:00:00Z","98501013527098EUR","1855","","12499.47","","CRDT",""
"IE83ULSB98601000000000","7.22","EUR","DBIT","INTERIMBOOKED","2011-06-29T00:00:00Z","98501013527098EUR","1855","","12492.25","","CRDT",""
"IE83ULSB98601000000000","6123.47","EUR","DBIT","INTERIMBOOKED","2011-07-01T00:00:00Z","98501013527098EUR","1855","","6368.78","","CRDT",""
"IE83ULSB98601000000000","70.8","EUR","DBIT","INTERIMBOOKED","2011-07-01T00:00:00Z","98501013527098EUR","1855","","6297.98","","CRDT",""
"IE83ULSB98601000000000","184.01","EUR","DBIT","INTERIMBOOKED","2011-07-01T00:00:00Z","98501013527098EUR","1855","","6113.97","","CRDT",""
"IE83ULSB98601000000000","39.24","EUR","DBIT","INTERIMBOOKED","2011-07-01T00:00:00Z","98501013527098EUR","1855","","6074.73","","CRDT",""
"IE83ULSB98601000000000","3500","EUR","DBIT","INTERIMBOOKED","2011-07-04T00:00:00Z","98501013527098EUR","1855","","2574.73","","CRDT",""
"IE83ULSB98601000000000","303.92","EUR","DBIT","INTERIMBOOKED","2011-07-04T00:00:00Z","98501013527098EUR","1855","","2270.81","","CRDT",""
"IE83ULSB98601000000000","30.27","EUR","DBIT","INTERIMBOOKED","2011-07-04T00:00:00Z","98501013527098EUR","1855","","2240.54","","CRDT",""
"IE83ULSB98601000000000","52.6","EUR","DBIT","INTERIMBOOKED","2011-07-05T00:00:00Z","98501013527098EUR","1855","","2187.94","","CRDT",""
"IE83ULSB98601000000000","129.63","EUR","DBIT","INTERIMBOOKED","2011-07-06T00:00:00Z","98501013527098EUR","1855","","2058.31","","CRDT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2011-07-07T00:00:00Z","98501013527098EUR","1855","","1658.31","","CRDT",""
"IE83ULSB98601000000000","57.48","EUR","DBIT","INTERIMBOOKED","2011-07-08T00:00:00Z","98501013527098EUR","1855","","1600.83","","CRDT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2011-07-08T00:00:00Z","98501013527098EUR","1855","","1550.83","","CRDT",""
"IE83ULSB98601000000000","6.35","EUR","DBIT","INTERIMBOOKED","2011-07-08T00:00:00Z","98501013527098EUR","1855","","1544.48","","CRDT",""
"IE83ULSB98601000000000","7407.51","EUR","DBIT","INTERIMBOOKED","2011-07-08T00:00:00Z","98501013527098EUR","1855","","5863.03","","DBIT",""
"IE83ULSB98601000000000","2834.39","EUR","DBIT","INTERIMBOOKED","2011-07-08T00:00:00Z","98501013527098EUR","1855","","8697.42","","DBIT",""
"IE83ULSB98601000000000","3566.54","EUR","DBIT","INTERIMBOOKED","2011-07-11T00:00:00Z","98501013527098EUR","1855","","12263.96","","DBIT",""
"IE83ULSB98601000000000","12500","EUR","DBIT","INTERIMBOOKED","2011-07-11T00:00:00Z","98501013527098EUR","1855","","24763.96","","DBIT",""
"IE83ULSB98601000000000","19.94","EUR","DBIT","INTERIMBOOKED","2011-07-13T00:00:00Z","98501013527098EUR","1855","","24783.9","","DBIT",""
"IE83ULSB98601000000000","0.36","EUR","CRDT","INTERIMBOOKED","2011-07-18T00:00:00Z","98501013527098EUR","1855","","24783.54","","DBIT",""
"IE83ULSB98601000000000","116.9","EUR","DBIT","INTERIMBOOKED","2011-07-19T00:00:00Z","98501013527098EUR","1855","","24900.44","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2011-07-19T00:00:00Z","98501013527098EUR","1855","","25100.44","","DBIT",""
"IE83ULSB98601000000000","142.08","EUR","DBIT","INTERIMBOOKED","2011-07-19T00:00:00Z","98501013527098EUR","1855","","25242.52","","DBIT",""
"IE83ULSB98601000000000","49.1","EUR","DBIT","INTERIMBOOKED","2011-07-21T00:00:00Z","98501013527098EUR","1855","","25291.62","","DBIT",""
"IE83ULSB98601000000000","4000","EUR","CRDT","INTERIMBOOKED","2011-07-22T00:00:00Z","98501013527098EUR","1855","","21291.62","","DBIT",""
"IE83ULSB98601000000000","58.4","EUR","DBIT","INTERIMBOOKED","2011-07-22T00:00:00Z","98501013527098EUR","1855","","21350.02","","DBIT",""
"IE83ULSB98601000000000","75","EUR","DBIT","INTERIMBOOKED","2011-07-22T00:00:00Z","98501013527098EUR","1855","","21425.02","","DBIT",""
"IE83ULSB98601000000000","7125.39","EUR","DBIT","INTERIMBOOKED","2011-07-22T00:00:00Z","98501013527098EUR","1855","","28550.41","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2011-07-25T00:00:00Z","98501013527098EUR","1855","","28950.41","","DBIT",""
"IE83ULSB98601000000000","10222","EUR","CRDT","INTERIMBOOKED","2011-07-26T00:00:00Z","98501013527098EUR","1855","","18728.41","","DBIT",""
"IE83ULSB98601000000000","130.85","EUR","DBIT","INTERIMBOOKED","2011-07-28T00:00:00Z","98501013527098EUR","1855","","18859.26","","DBIT",""
"IE83ULSB98601000000000","500","EUR","DBIT","INTERIMBOOKED","2011-07-28T00:00:00Z","98501013527098EUR","1855","","19359.26","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2011-07-29T00:00:00Z","98501013527098EUR","1855","","19559.26","","DBIT",""
"IE83ULSB98601000000000","7.22","EUR","DBIT","INTERIMBOOKED","2011-07-29T00:00:00Z","98501013527098EUR","1855","","19566.48","","DBIT",""
"IE83ULSB98601000000000","1356","EUR","DBIT","INTERIMBOOKED","2011-07-29T00:00:00Z","98501013527098EUR","1855","","20922.48","","DBIT",""
"IE83ULSB98601000000000","500","EUR","DBIT","INTERIMBOOKED","2011-08-02T00:00:00Z","98501013527098EUR","1855","","21422.48","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2011-08-02T00:00:00Z","98501013527098EUR","1855","","21622.48","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2011-08-02T00:00:00Z","98501013527098EUR","1855","","21822.48","","DBIT",""
"IE83ULSB98601000000000","6093.34","EUR","DBIT","INTERIMBOOKED","2011-08-02T00:00:00Z","98501013527098EUR","1855","","27915.82","","DBIT",""
"IE83ULSB98601000000000","70.8","EUR","DBIT","INTERIMBOOKED","2011-08-02T00:00:00Z","98501013527098EUR","1855","","27986.62","","DBIT",""
"IE83ULSB98601000000000","184.01","EUR","DBIT","INTERIMBOOKED","2011-08-02T00:00:00Z","98501013527098EUR","1855","","28170.63","","DBIT",""
"IE83ULSB98601000000000","91.29","EUR","DBIT","INTERIMBOOKED","2011-08-02T00:00:00Z","98501013527098EUR","1855","","28261.92","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2011-08-03T00:00:00Z","98501013527098EUR","1855","","28661.92","","DBIT",""
"IE83ULSB98601000000000","54.62","EUR","DBIT","INTERIMBOOKED","2011-08-05T00:00:00Z","98501013527098EUR","1855","","28716.54","","DBIT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2011-08-05T00:00:00Z","98501013527098EUR","1855","","28766.54","","DBIT",""
"IE83ULSB98601000000000","30.27","EUR","DBIT","INTERIMBOOKED","2011-08-05T00:00:00Z","98501013527098EUR","1855","","28796.81","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2011-08-08T00:00:00Z","98501013527098EUR","1855","","29196.81","","DBIT",""
"IE83ULSB98601000000000","6.35","EUR","DBIT","INTERIMBOOKED","2011-08-08T00:00:00Z","98501013527098EUR","1855","","29203.16","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2011-08-08T00:00:00Z","98501013527098EUR","1855","","29603.16","","DBIT",""
"IE83ULSB98601000000000","404.87","EUR","DBIT","INTERIMBOOKED","2011-08-08T00:00:00Z","98501013527098EUR","1855","","30008.03","","DBIT",""
"IE83ULSB98601000000000","100","EUR","CRDT","INTERIMBOOKED","2011-08-09T00:00:00Z","98501013527098EUR","1855","","29908.03","","DBIT",""
"IE83ULSB98601000000000","48028.04","EUR","CRDT","INTERIMBOOKED","2011-08-11T00:00:00Z","98501013527098EUR","1855","","18120.01","","CRDT",""
"IE83ULSB98601000000000","4769.43","EUR","DBIT","INTERIMBOOKED","2011-08-11T00:00:00Z","98501013527098EUR","1855","","13350.58","","CRDT",""
"IE83ULSB98601000000000","5000","EUR","DBIT","INTERIMBOOKED","2011-08-11T00:00:00Z","98501013527098EUR","1855","","8350.58","","CRDT",""
"IE83ULSB98601000000000","60","EUR","DBIT","INTERIMBOOKED","2011-08-12T00:00:00Z","98501013527098EUR","1855","","8290.58","","CRDT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2011-08-12T00:00:00Z","98501013527098EUR","1855","","8090.58","","CRDT",""
"IE83ULSB98601000000000","2.5","EUR","DBIT","INTERIMBOOKED","2011-08-16T00:00:00Z","98501013527098EUR","1855","","8088.08","","CRDT",""
"IE83ULSB98601000000000","1553","EUR","DBIT","INTERIMBOOKED","2011-08-17T00:00:00Z","98501013527098EUR","1855","","6535.08","","CRDT",""
"IE83ULSB98601000000000","7500.51","EUR","DBIT","INTERIMBOOKED","2011-08-19T00:00:00Z","98501013527098EUR","1855","","965.43","","DBIT",""
"IE83ULSB98601000000000","0.18","EUR","CRDT","INTERIMBOOKED","2011-08-22T00:00:00Z","98501013527098EUR","1855","","965.25","","DBIT",""
"IE83ULSB98601000000000","85","EUR","DBIT","INTERIMBOOKED","2011-08-22T00:00:00Z","98501013527098EUR","1855","","1050.25","","DBIT",""
"IE83ULSB98601000000000","4967.32","EUR","DBIT","INTERIMBOOKED","2011-08-22T00:00:00Z","98501013527098EUR","1855","","6017.57","","DBIT",""
"IE83ULSB98601000000000","49.1","EUR","DBIT","INTERIMBOOKED","2011-08-22T00:00:00Z","98501013527098EUR","1855","","6066.67","","DBIT",""
"IE83ULSB98601000000000","300","EUR","DBIT","INTERIMBOOKED","2011-08-22T00:00:00Z","98501013527098EUR","1855","","6366.67","","DBIT",""
"IE83ULSB98601000000000","55.01","EUR","DBIT","INTERIMBOOKED","2011-08-24T00:00:00Z","98501013527098EUR","1855","","6421.68","","DBIT",""
"IE83ULSB98601000000000","500","EUR","DBIT","INTERIMBOOKED","2011-08-24T00:00:00Z","98501013527098EUR","1855","","6921.68","","DBIT",""
"IE83ULSB98601000000000","40","EUR","DBIT","INTERIMBOOKED","2011-08-25T00:00:00Z","98501013527098EUR","1855","","6961.68","","DBIT",""
"IE83ULSB98601000000000","300","EUR","DBIT","INTERIMBOOKED","2011-08-25T00:00:00Z","98501013527098EUR","1855","","7261.68","","DBIT",""
"IE83ULSB98601000000000","10222","EUR","CRDT","INTERIMBOOKED","2011-08-26T00:00:00Z","98501013527098EUR","1855","","2960.32","","CRDT",""
"IE83ULSB98601000000000","240","EUR","DBIT","INTERIMBOOKED","2011-08-26T00:00:00Z","98501013527098EUR","1855","","2720.32","","CRDT",""
"IE83ULSB98601000000000","51.85","EUR","DBIT","INTERIMBOOKED","2011-08-29T00:00:00Z","98501013527098EUR","1855","","2668.47","","CRDT",""
"IE83ULSB98601000000000","23.72","EUR","DBIT","INTERIMBOOKED","2011-08-29T00:00:00Z","98501013527098EUR","1855","","2644.75","","CRDT",""
"IE83ULSB98601000000000","41.95","EUR","DBIT","INTERIMBOOKED","2011-08-29T00:00:00Z","98501013527098EUR","1855","","2602.8","","CRDT",""
"IE83ULSB98601000000000","7.22","EUR","DBIT","INTERIMBOOKED","2011-08-29T00:00:00Z","98501013527098EUR","1855","","2595.58","","CRDT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2011-08-29T00:00:00Z","98501013527098EUR","1855","","2395.58","","CRDT",""
"IE83ULSB98601000000000","130.85","EUR","DBIT","INTERIMBOOKED","2011-08-29T00:00:00Z","98501013527098EUR","1855","","2264.73","","CRDT",""
"IE83ULSB98601000000000","846","EUR","DBIT","INTERIMBOOKED","2011-08-31T00:00:00Z","98501013527098EUR","1855","","1418.73","","CRDT",""
"IE83ULSB98601000000000","123.38","EUR","DBIT","INTERIMBOOKED","2011-08-31T00:00:00Z","98501013527098EUR","1855","","1295.35","","CRDT",""
"IE83ULSB98601000000000","6475.26","EUR","DBIT","INTERIMBOOKED","2011-09-01T00:00:00Z","98501013527098EUR","1855","","5179.91","","DBIT",""
"IE83ULSB98601000000000","70.8","EUR","DBIT","INTERIMBOOKED","2011-09-01T00:00:00Z","98501013527098EUR","1855","","5250.71","","DBIT",""
"IE83ULSB98601000000000","184.01","EUR","DBIT","INTERIMBOOKED","2011-09-01T00:00:00Z","98501013527098EUR","1855","","5434.72","","DBIT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2011-09-02T00:00:00Z","98501013527098EUR","1855","","5484.72","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2011-09-02T00:00:00Z","98501013527098EUR","1855","","5884.72","","DBIT",""
"IE83ULSB98601000000000","34.31","EUR","DBIT","INTERIMBOOKED","2011-09-05T00:00:00Z","98501013527098EUR","1855","","5919.03","","DBIT",""
"IE83ULSB98601000000000","90","EUR","DBIT","INTERIMBOOKED","2011-09-05T00:00:00Z","98501013527098EUR","1855","","6009.03","","DBIT",""
"IE83ULSB98601000000000","30.27","EUR","DBIT","INTERIMBOOKED","2011-09-06T00:00:00Z","98501013527098EUR","1855","","6039.3","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2011-09-06T00:00:00Z","98501013527098EUR","1855","","6239.3","","DBIT",""
"IE83ULSB98601000000000","547.34","EUR","DBIT","INTERIMBOOKED","2011-09-06T00:00:00Z","98501013527098EUR","1855","","6786.64","","DBIT",""
"IE83ULSB98601000000000","50.01","EUR","DBIT","INTERIMBOOKED","2011-09-07T00:00:00Z","98501013527098EUR","1855","","6836.65","","DBIT",""
"IE83ULSB98601000000000","60","EUR","DBIT","INTERIMBOOKED","2011-09-07T00:00:00Z","98501013527098EUR","1855","","6896.65","","DBIT",""
"IE83ULSB98601000000000","112.34","EUR","DBIT","INTERIMBOOKED","2011-09-07T00:00:00Z","98501013527098EUR","1855","","7008.99","","DBIT",""
"IE83ULSB98601000000000","6.35","EUR","DBIT","INTERIMBOOKED","2011-09-08T00:00:00Z","98501013527098EUR","1855","","7015.34","","DBIT",""
"IE83ULSB98601000000000","1195.65","EUR","DBIT","INTERIMBOOKED","2011-09-08T00:00:00Z","98501013527098EUR","1855","","8210.99","","DBIT",""
"IE83ULSB98601000000000","169.51","EUR","DBIT","INTERIMBOOKED","2011-09-09T00:00:00Z","98501013527098EUR","1855","","8380.5","","DBIT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2011-09-09T00:00:00Z","98501013527098EUR","1855","","8430.5","","DBIT",""
"IE83ULSB98601000000000","2749.6","EUR","DBIT","INTERIMBOOKED","2011-09-12T00:00:00Z","98501013527098EUR","1855","","11180.1","","DBIT",""
"IE83ULSB98601000000000","134.2","EUR","DBIT","INTERIMBOOKED","2011-09-12T00:00:00Z","98501013527098EUR","1855","","11314.3","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2011-09-12T00:00:00Z","98501013527098EUR","1855","","11714.3","","DBIT",""
"IE83ULSB98601000000000","140","EUR","DBIT","INTERIMBOOKED","2011-09-12T00:00:00Z","98501013527098EUR","1855","","11854.3","","DBIT",""
"IE83ULSB98601000000000","84.95","EUR","DBIT","INTERIMBOOKED","2011-09-13T00:00:00Z","98501013527098EUR","1855","","11939.25","","DBIT",""
"IE83ULSB98601000000000","887.31","EUR","DBIT","INTERIMBOOKED","2011-09-14T00:00:00Z","98501013527098EUR","1855","","12826.56","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2011-09-15T00:00:00Z","98501013527098EUR","1855","","13026.56","","DBIT",""
"IE83ULSB98601000000000","0.04","EUR","CRDT","INTERIMBOOKED","2011-09-19T00:00:00Z","98501013527098EUR","1855","","13026.52","","DBIT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2011-09-19T00:00:00Z","98501013527098EUR","1855","","13076.52","","DBIT",""
"IE83ULSB98601000000000","61.15","EUR","DBIT","INTERIMBOOKED","2011-09-19T00:00:00Z","98501013527098EUR","1855","","13137.67","","DBIT",""
"IE83ULSB98601000000000","100","EUR","DBIT","INTERIMBOOKED","2011-09-19T00:00:00Z","98501013527098EUR","1855","","13237.67","","DBIT",""
"IE83ULSB98601000000000","594506.35","EUR","CRDT","INTERIMBOOKED","2011-09-20T00:00:00Z","98501013527098EUR","1855","","581268.68","","CRDT",""
"IE83ULSB98601000000000","589193.93","EUR","DBIT","INTERIMBOOKED","2011-09-20T00:00:00Z","98501013527098EUR","1855","","7925.25","","DBIT",""
"IE83ULSB98601000000000","49.1","EUR","DBIT","INTERIMBOOKED","2011-09-21T00:00:00Z","98501013527098EUR","1855","","7974.35","","DBIT",""
"IE83ULSB98601000000000","300","EUR","DBIT","INTERIMBOOKED","2011-09-21T00:00:00Z","98501013527098EUR","1855","","8274.35","","DBIT",""
"IE83ULSB98601000000000","52.52","EUR","DBIT","INTERIMBOOKED","2011-09-21T00:00:00Z","98501013527098EUR","1855","","8326.87","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","DBIT","INTERIMBOOKED","2011-09-23T00:00:00Z","98501013527098EUR","1855","","9326.87","","DBIT",""
